hlj_id,domain,tag,domain_valid,validation_reason,model,req_id
REQ-006-HLJ-Chunk_1-Item_3-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_3-v1.0,FinTech,real-time,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_3-v1.0,FinTech,real-time updates,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_3-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_4-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_4-v1.0,FinTech,api-gateway,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_4-v1.0,FinTech,enforcement,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_4-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_4-v1.0,FinTech,infrastructure,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_5-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_5-v1.0,FinTech,feedback,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_5-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_5-v1.0,FinTech,instant feedback,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_6-v1.0,FinTech,compliance,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_6-v1.0,FinTech,logging,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_6-v1.0,FinTech,monitoring,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_6-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_6-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_7-v1.0,FinTech,monitoring,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_7-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_7-v1.0,FinTech,alert,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_7-v1.0,FinTech,dashboard,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_7-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_8-v1.0,FinTech,monitoring,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_8-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_8-v1.0,FinTech,usage metrics,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_8-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_8-v1.0,FinTech,self-service,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_8-v1.0,FinTech,alert,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_9-v1.0,FinTech,reporting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_9-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_9-v1.0,FinTech,compliance,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_9-v1.0,FinTech,metrics,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_9-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_9-v1.0,FinTech,self-service,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_10-v1.0,FinTech,security,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_10-v1.0,FinTech,reporting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_10-v1.0,FinTech,compliance,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_10-v1.0,FinTech,billing,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_10-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_1-Item_10-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_1-v1.0,FinTech,security,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_1-v1.0,FinTech,abuse-detection,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_1-v1.0,FinTech,support,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_1-v1.0,FinTech,monitoring,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_1-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_1-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_1-v1.0,FinTech,audit,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_2-v1.0,FinTech,audit,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_2-v1.0,FinTech,override,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_2-v1.0,FinTech,security,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_2-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_2-v1.0,FinTech,multi-factor approval,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_2-v1.0,FinTech,availability,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_2-v1.0,FinTech,fallback,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_3-v1.0,FinTech,fallback,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_3-v1.0,FinTech,security,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_3-v1.0,FinTech,availability,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_3-v1.0,FinTech,rollback,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_3-v1.0,FinTech,tenant segment,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_3-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_4-v1.0,FinTech,security,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_4-v1.0,FinTech,authentication,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_4-v1.0,FinTech,compliance,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_4-v1.0,FinTech,testing,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_4-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_4-v1.0,FinTech,sandbox environments,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_4-v1.0,FinTech,audit,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,mfa,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,security,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,audit,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,documentation,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,rate-limiting,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,api,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,availability,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_5-v1.0,FinTech,access-control,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_6-v1.0,FinTech,rollback,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_6-v1.0,FinTech,deployment,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_6-v1.0,FinTech,testing,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_6-v1.0,FinTech,developer-experience,,unknown_domain_in_tag,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_7-v1.0,FinTech,sandbox,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_7-v1.0,FinTech,documentation,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_7-v1.0,FinTech,testing,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_7-v1.0,FinTech,client-support,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_8-v1.0,FinTech,documentation,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_8-v1.0,FinTech,migration,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_8-v1.0,FinTech,compatibility,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_8-v1.0,FinTech,communication,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_8-v1.0,FinTech,legacy,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_8-v1.0,FinTech,self-service,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_9-v1.0,FinTech,performance,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_9-v1.0,FinTech,infrastructure,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_9-v1.0,FinTech,upgrade,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_9-v1.0,FinTech,latency,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_10-v1.0,FinTech,legacy,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_10-v1.0,FinTech,compliance,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_10-v1.0,FinTech,compatibility,True,whitelist,opus4,req-006
REQ-006-HLJ-Chunk_2-Item_10-v1.0,FinTech,migration,True,whitelist,opus4,req-006
REQ-001-HLJ-Chunk_1-Item_1-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_1-v1.0,FinTech,rest,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_1-v1.0,FinTech,endpoint,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_1-v1.0,FinTech,openbanking,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_1-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_1-v1.0,FinTech,spec,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_2-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_2-v1.0,FinTech,pagination,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_2-v1.0,FinTech,filter,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_2-v1.0,FinTech,performance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_3-v1.0,FinTech,openapi,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_3-v1.0,FinTech,query,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_3-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_3-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_3-v1.0,FinTech,spec,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_3-v1.0,FinTech,filter,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_4-v1.0,FinTech,openapi,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_4-v1.0,FinTech,deduplication,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_4-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_4-v1.0,FinTech,schema,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_4-v1.0,FinTech,data,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_4-v1.0,FinTech,standards,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_5-v1.0,FinTech,deduplication,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_5-v1.0,FinTech,consistency,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_6-v1.0,FinTech,security,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_6-v1.0,FinTech,timestamp,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_6-v1.0,FinTech,oauth,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_6-v1.0,FinTech,normalization,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_6-v1.0,FinTech,authentication,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_6-v1.0,FinTech,data,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_7-v1.0,FinTech,oauth,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_7-v1.0,FinTech,authentication,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_7-v1.0,FinTech,security,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_7-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_7-v1.0,FinTech,audit,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_7-v1.0,FinTech,logging,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_8-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_8-v1.0,FinTech,security,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_8-v1.0,FinTech,logging,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_9-v1.0,FinTech,performance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_9-v1.0,FinTech,latency,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_9-v1.0,FinTech,data,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_9-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_10-v1.0,FinTech,documentation,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_10-v1.0,FinTech,integration,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_10-v1.0,FinTech,support,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_10-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_1-Item_10-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_1-v1.0,FinTech,performance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_1-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_1-v1.0,FinTech,optimization,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_1-v1.0,FinTech,oauth,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_1-v1.0,FinTech,security,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_1-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_2-v1.0,FinTech,documentation,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_2-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_2-v1.0,FinTech,support,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_2-v1.0,FinTech,audit,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_2-v1.0,FinTech,logging,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_2-v1.0,FinTech,security,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_3-v1.0,FinTech,integration,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_3-v1.0,FinTech,api,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_3-v1.0,FinTech,partners,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_4-v1.0,FinTech,caching,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_4-v1.0,FinTech,performance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_4-v1.0,FinTech,data,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_5-v1.0,FinTech,compliance,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_5-v1.0,FinTech,review,True,whitelist,opus4,req-001
REQ-001-HLJ-Chunk_2-Item_5-v1.0,FinTech,security,True,whitelist,opus4,req-001
REQ-007-HLJ-Chunk_1-Item_1-v1.0,FinTech,aml,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_1-v1.0,FinTech,screening,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_1-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_1-v1.0,FinTech,regulation,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_1-v1.0,FinTech,integration,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_1-v1.0,FinTech,kyc,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_2-v1.0,FinTech,aml,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_2-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_2-v1.0,FinTech,performance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_2-v1.0,FinTech,api,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_2-v1.0,FinTech,risk,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_2-v1.0,FinTech,regulation,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_2-v1.0,FinTech,onboarding,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,performance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,security,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,aml,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,privacy,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,integration,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,sla,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,audit,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_3-v1.0,FinTech,backend,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_4-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_4-v1.0,FinTech,fallback,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_4-v1.0,FinTech,aml,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_4-v1.0,FinTech,reporting,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_4-v1.0,FinTech,regulation,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_4-v1.0,FinTech,availability,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_5-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_5-v1.0,FinTech,aml,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_5-v1.0,FinTech,notification,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_5-v1.0,FinTech,workflow,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_5-v1.0,FinTech,ui,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_5-v1.0,FinTech,state,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,testing,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,audit,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,logging,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,workflow,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,screening,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,notification,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_6-v1.0,FinTech,traceability,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_7-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_7-v1.0,FinTech,security,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_7-v1.0,FinTech,matching,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_7-v1.0,FinTech,monitoring,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_7-v1.0,FinTech,aml,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_7-v1.0,FinTech,workflow,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_7-v1.0,FinTech,alert,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,audit,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,regulation,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,security,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,workflow,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,manual,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,privacy,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_8-v1.0,FinTech,immutability,,unknown_domain_in_tag,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_9-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_9-v1.0,FinTech,audit,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_9-v1.0,FinTech,security,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_9-v1.0,FinTech,dashboard,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_9-v1.0,FinTech,legal,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_9-v1.0,FinTech,support,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_9-v1.0,FinTech,reporting,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_10-v1.0,FinTech,privacy,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_10-v1.0,FinTech,training,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_10-v1.0,FinTech,security,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_1-Item_10-v1.0,FinTech,access,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_1-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_1-v1.0,FinTech,security,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_1-v1.0,FinTech,dashboard,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_1-v1.0,FinTech,encryption,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_1-v1.0,FinTech,reporting,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_2-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_2-v1.0,FinTech,reporting,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_3-v1.0,FinTech,ui,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_3-v1.0,FinTech,communication,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_4-v1.0,FinTech,workflow,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_4-v1.0,FinTech,ui,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_5-v1.0,FinTech,encryption,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_5-v1.0,FinTech,security,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_5-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_6-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_6-v1.0,FinTech,privacy,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_6-v1.0,FinTech,data,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_6-v1.0,FinTech,gdpr,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_7-v1.0,FinTech,testing,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_7-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_8-v1.0,FinTech,monitoring,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_8-v1.0,FinTech,compliance,True,whitelist,opus4,req-007
REQ-007-HLJ-Chunk_2-Item_8-v1.0,FinTech,alert,True,whitelist,opus4,req-007
REQ-009-HLJ-Chunk_1-Item_1-v1.0,FinTech,ui,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_1-v1.0,FinTech,payments,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_1-v1.0,FinTech,scheduled payments,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_1-v1.0,FinTech,scheduling,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_2-v1.0,FinTech,fx,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_2-v1.0,FinTech,lock,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_2-v1.0,FinTech,ui,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_2-v1.0,FinTech,preview,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_2-v1.0,FinTech,fx-rates,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_3-v1.0,FinTech,fx,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_3-v1.0,FinTech,payments,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_3-v1.0,FinTech,fx-rates,True,whitelist,opus4,req-009
REQ-009-HLJ-Chunk_1-Item_3-v1.0,FinTech,rate-lock,True,whitelist,opus4,req-009
