tag,hlj_id,requirement_id,model,version,cluster_id
urgency,REQ-028-HLJ-Chunk_1-Item_2-v1.0,req-028,gpt41,tags_v1,all_192
escalation,REQ-028-HLJ-Chunk_1-Item_2-v1.0,req-028,gpt41,tags_v1,all_193
nlp,REQ-028-HLJ-Chunk_1-Item_2-v1.0,req-028,gpt41,tags_v2,all_190
urgency,REQ-028-HLJ-Chunk_1-Item_2-v1.0,req-028,gpt41,tags_v2,all_192
routing,REQ-028-HLJ-Chunk_1-Item_3-v1.0,req-028,gpt41,tags_v1,all_194
priority,REQ-028-HLJ-Chunk_1-Item_3-v1.0,req-028,gpt41,tags_v1,all_195
escalation,REQ-028-HLJ-Chunk_1-Item_3-v1.0,req-028,gpt41,tags_v1,all_193
routing,REQ-028-HLJ-Chunk_1-Item_3-v1.0,req-028,gpt41,tags_v2,all_194
routing,REQ-028-HLJ-Chunk_1-Item_4-v1.0,req-028,gpt41,tags_v1,all_194
efficiency,REQ-028-HLJ-Chunk_1-Item_4-v1.0,req-028,gpt41,tags_v1,all_196
self-service,REQ-028-HLJ-Chunk_1-Item_4-v1.0,req-028,gpt41,tags_v1,all_54
routing,REQ-028-HLJ-Chunk_1-Item_4-v1.0,req-028,gpt41,tags_v2,all_194
efficiency,REQ-028-HLJ-Chunk_1-Item_4-v1.0,req-028,gpt41,tags_v2,all_196
nlp,REQ-028-HLJ-Chunk_1-Item_5-v1.0,req-028,gpt41,tags_v1,all_190
nlp,REQ-028-HLJ-Chunk_1-Item_5-v1.0,req-028,gpt41,tags_v2,all_190
feedback,REQ-028-HLJ-Chunk_1-Item_6-v1.0,req-028,gpt41,tags_v1,all_51
feedback,REQ-028-HLJ-Chunk_1-Item_6-v1.0,req-028,gpt41,tags_v2,all_51
performance,REQ-028-HLJ-Chunk_1-Item_7-v1.0,req-028,gpt41,tags_v1,all_65
performance,REQ-028-HLJ-Chunk_1-Item_7-v1.0,req-028,gpt41,tags_v2,all_65
training,REQ-028-HLJ-Chunk_1-Item_8-v1.0,req-028,gpt41,tags_v1,all_143
reporting,REQ-028-HLJ-Chunk_1-Item_9-v1.0,req-028,gpt41,tags_v1,all_55
analytics,REQ-028-HLJ-Chunk_1-Item_9-v1.0,req-028,gpt41,tags_v1,all_32
kpi,REQ-028-HLJ-Chunk_1-Item_9-v1.0,req-028,gpt41,tags_v1,all_197
reporting,REQ-028-HLJ-Chunk_1-Item_9-v1.0,req-028,gpt41,tags_v2,all_55
analytics,REQ-028-HLJ-Chunk_1-Item_10-v1.0,req-028,gpt41,tags_v1,all_32
trend,REQ-028-HLJ-Chunk_1-Item_10-v1.0,req-028,gpt41,tags_v1,all_198
reporting,REQ-028-HLJ-Chunk_1-Item_10-v1.0,req-028,gpt41,tags_v1,all_55
trend,REQ-028-HLJ-Chunk_1-Item_10-v1.0,req-028,gpt41,tags_v2,all_198
compliance,REQ-028-HLJ-Chunk_2-Item_1-v1.0,req-028,gpt41,tags_v1,all_12
audit,REQ-028-HLJ-Chunk_2-Item_1-v1.0,req-028,gpt41,tags_v1,all_25
compliance,REQ-028-HLJ-Chunk_2-Item_1-v1.0,req-028,gpt41,tags_v2,all_12
audit,REQ-028-HLJ-Chunk_2-Item_1-v1.0,req-028,gpt41,tags_v2,all_25
compliance,REQ-028-HLJ-Chunk_2-Item_2-v1.0,req-028,gpt41,tags_v1,all_12
consent,REQ-028-HLJ-Chunk_2-Item_2-v1.0,req-028,gpt41,tags_v1,all_15
compliance,REQ-028-HLJ-Chunk_2-Item_2-v1.0,req-028,gpt41,tags_v2,all_12
consent,REQ-028-HLJ-Chunk_2-Item_2-v1.0,req-028,gpt41,tags_v2,all_15
proration,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,gpt41,tags_v1,all_199
billing,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,gpt41,tags_v1,all_200
billing,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,gpt41,tags_v2,all_200
upgrade,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,gpt41,tags_v1,all_201
billing,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,gpt41,tags_v1,all_200
upgrade,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,gpt41,tags_v2,all_201
billing,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,gpt41,tags_v2,all_200
history,REQ-017-HLJ-Chunk_1-Item_3-v1.0,req-017,gpt41,tags_v1,all_202
events,REQ-017-HLJ-Chunk_1-Item_3-v1.0,req-017,gpt41,tags_v1,all_203
audit,REQ-017-HLJ-Chunk_1-Item_3-v1.0,req-017,gpt41,tags_v1,all_25
history,REQ-017-HLJ-Chunk_1-Item_3-v1.0,req-017,gpt41,tags_v2,all_202
invoice,REQ-017-HLJ-Chunk_1-Item_4-v1.0,req-017,gpt41,tags_v1,all_155
tax,REQ-017-HLJ-Chunk_1-Item_4-v1.0,req-017,gpt41,tags_v1,all_204
invoice,REQ-017-HLJ-Chunk_1-Item_4-v1.0,req-017,gpt41,tags_v2,all_155
plans,REQ-017-HLJ-Chunk_1-Item_5-v1.0,req-017,gpt41,tags_v1,all_205
dates,REQ-017-HLJ-Chunk_1-Item_5-v1.0,req-017,gpt41,tags_v1,all_206
plans,REQ-017-HLJ-Chunk_1-Item_5-v1.0,req-017,gpt41,tags_v2,all_205
dates,REQ-017-HLJ-Chunk_1-Item_5-v1.0,req-017,gpt41,tags_v2,all_206
abuse,REQ-017-HLJ-Chunk_1-Item_6-v1.0,req-017,gpt41,tags_v1,all_132
review,REQ-017-HLJ-Chunk_1-Item_6-v1.0,req-017,gpt41,tags_v1,all_207
abuse,REQ-017-HLJ-Chunk_1-Item_6-v1.0,req-017,gpt41,tags_v2,all_132
review,REQ-017-HLJ-Chunk_1-Item_6-v1.0,req-017,gpt41,tags_v2,all_207
notification,REQ-017-HLJ-Chunk_1-Item_7-v1.0,req-017,gpt41,tags_v1,all_83
email,REQ-017-HLJ-Chunk_1-Item_7-v1.0,req-017,gpt41,tags_v1,all_208
notification,REQ-017-HLJ-Chunk_1-Item_7-v1.0,req-017,gpt41,tags_v2,all_83
email,REQ-017-HLJ-Chunk_1-Item_7-v1.0,req-017,gpt41,tags_v2,all_208
admin,REQ-017-HLJ-Chunk_1-Item_8-v1.0,req-017,gpt41,tags_v1,all_8
alert,REQ-017-HLJ-Chunk_1-Item_8-v1.0,req-017,gpt41,tags_v1,all_53
admin,REQ-017-HLJ-Chunk_1-Item_8-v1.0,req-017,gpt41,tags_v2,all_8
alert,REQ-017-HLJ-Chunk_1-Item_8-v1.0,req-017,gpt41,tags_v2,all_53
support,REQ-017-HLJ-Chunk_1-Item_9-v1.0,req-017,gpt41,tags_v1,all_56
documentation,REQ-017-HLJ-Chunk_1-Item_9-v1.0,req-017,gpt41,tags_v1,all_40
support,REQ-017-HLJ-Chunk_1-Item_9-v1.0,req-017,gpt41,tags_v2,all_56
documentation,REQ-017-HLJ-Chunk_1-Item_9-v1.0,req-017,gpt41,tags_v2,all_40
integration,REQ-017-HLJ-Chunk_1-Item_10-v1.0,req-017,gpt41,tags_v1,all_0
tax,REQ-017-HLJ-Chunk_1-Item_10-v1.0,req-017,gpt41,tags_v1,all_204
integration,REQ-017-HLJ-Chunk_1-Item_10-v1.0,req-017,gpt41,tags_v2,all_0
tax,REQ-017-HLJ-Chunk_1-Item_10-v1.0,req-017,gpt41,tags_v2,all_204
comments,REQ-021-HLJ-Chunk_1-Item_1-v1.0,req-021,gpt41,tags_v1,all_209
ux,REQ-021-HLJ-Chunk_1-Item_1-v1.0,req-021,gpt41,tags_v1,all_210
comments,REQ-021-HLJ-Chunk_1-Item_1-v1.0,req-021,gpt41,tags_v2,all_209
comments,REQ-021-HLJ-Chunk_1-Item_2-v1.0,req-021,gpt41,tags_v1,all_209
ux,REQ-021-HLJ-Chunk_1-Item_2-v1.0,req-021,gpt41,tags_v1,all_210
comments,REQ-021-HLJ-Chunk_1-Item_2-v1.0,req-021,gpt41,tags_v2,all_209
comments,REQ-021-HLJ-Chunk_1-Item_3-v1.0,req-021,gpt41,tags_v1,all_209
comments,REQ-021-HLJ-Chunk_1-Item_3-v1.0,req-021,gpt41,tags_v2,all_209
comments,REQ-021-HLJ-Chunk_1-Item_4-v1.0,req-021,gpt41,tags_v1,all_209
ux,REQ-021-HLJ-Chunk_1-Item_4-v1.0,req-021,gpt41,tags_v1,all_210
comments,REQ-021-HLJ-Chunk_1-Item_4-v1.0,req-021,gpt41,tags_v2,all_209
notifications,REQ-021-HLJ-Chunk_1-Item_5-v1.0,req-021,gpt41,tags_v1,all_83
notification,REQ-021-HLJ-Chunk_1-Item_5-v1.0,req-021,gpt41,tags_v2,all_83
comments,REQ-021-HLJ-Chunk_1-Item_6-v1.0,req-021,gpt41,tags_v1,all_209
ux,REQ-021-HLJ-Chunk_1-Item_6-v1.0,req-021,gpt41,tags_v1,all_210
comments,REQ-021-HLJ-Chunk_1-Item_6-v1.0,req-021,gpt41,tags_v2,all_209
comments,REQ-021-HLJ-Chunk_1-Item_7-v1.0,req-021,gpt41,tags_v1,all_209
ux,REQ-021-HLJ-Chunk_1-Item_7-v1.0,req-021,gpt41,tags_v1,all_210
comments,REQ-021-HLJ-Chunk_1-Item_7-v1.0,req-021,gpt41,tags_v2,all_209
support,REQ-021-HLJ-Chunk_1-Item_8-v1.0,req-021,gpt41,tags_v1,all_56
usability,REQ-021-HLJ-Chunk_1-Item_8-v1.0,req-021,gpt41,tags_v1,all_94
support,REQ-021-HLJ-Chunk_1-Item_8-v1.0,req-021,gpt41,tags_v2,all_56
support,REQ-021-HLJ-Chunk_1-Item_9-v1.0,req-021,gpt41,tags_v1,all_56
usability,REQ-021-HLJ-Chunk_1-Item_9-v1.0,req-021,gpt41,tags_v1,all_94
support,REQ-021-HLJ-Chunk_1-Item_9-v1.0,req-021,gpt41,tags_v2,all_56
performance,REQ-021-HLJ-Chunk_1-Item_10-v1.0,req-021,gpt41,tags_v1,all_65
compatibility,REQ-021-HLJ-Chunk_1-Item_10-v1.0,req-021,gpt41,tags_v1,all_63
performance,REQ-021-HLJ-Chunk_1-Item_10-v1.0,req-021,gpt41,tags_v2,all_65
compatibility,REQ-021-HLJ-Chunk_1-Item_10-v1.0,req-021,gpt41,tags_v2,all_63
analytics,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,gpt41,tags_v1,all_32
cohorts,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,gpt41,tags_v1,all_211
persistence,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,gpt41,tags_v1,all_212
analytics,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,gpt41,tags_v2,all_32
cohorts,REQ-019-HLJ-Chunk_1-Item_1-v1.0,req-019,gpt41,tags_v2,all_211
cohorts,REQ-019-HLJ-Chunk_1-Item_2-v1.0,req-019,gpt41,tags_v1,all_211
cohorts,REQ-019-HLJ-Chunk_1-Item_2-v1.0,req-019,gpt41,tags_v2,all_211
analytics,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,gpt41,tags_v1,all_32
retention,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,gpt41,tags_v1,all_124
weighting,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,gpt41,tags_v1,all_213
analytics,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,gpt41,tags_v2,all_32
retention,REQ-019-HLJ-Chunk_1-Item_3-v1.0,req-019,gpt41,tags_v2,all_124
settings,REQ-019-HLJ-Chunk_1-Item_4-v1.0,req-019,gpt41,tags_v1,all_214
settings,REQ-019-HLJ-Chunk_1-Item_4-v1.0,req-019,gpt41,tags_v2,all_214
visualization,REQ-019-HLJ-Chunk_1-Item_5-v1.0,req-019,gpt41,tags_v1,all_33
heatmap,REQ-019-HLJ-Chunk_1-Item_5-v1.0,req-019,gpt41,tags_v1,all_215
trends,REQ-019-HLJ-Chunk_1-Item_5-v1.0,req-019,gpt41,tags_v1,all_198
visualization,REQ-019-HLJ-Chunk_1-Item_5-v1.0,req-019,gpt41,tags_v2,all_33
visualization,REQ-019-HLJ-Chunk_1-Item_6-v1.0,req-019,gpt41,tags_v1,all_33
overlay,REQ-019-HLJ-Chunk_1-Item_6-v1.0,req-019,gpt41,tags_v1,all_216
visualization,REQ-019-HLJ-Chunk_1-Item_6-v1.0,req-019,gpt41,tags_v2,all_33
overlay,REQ-019-HLJ-Chunk_1-Item_6-v1.0,req-019,gpt41,tags_v2,all_216
export,REQ-019-HLJ-Chunk_1-Item_7-v1.0,req-019,gpt41,tags_v1,all_126
reporting,REQ-019-HLJ-Chunk_1-Item_7-v1.0,req-019,gpt41,tags_v1,all_55
export,REQ-019-HLJ-Chunk_1-Item_7-v1.0,req-019,gpt41,tags_v2,all_126
reporting,REQ-019-HLJ-Chunk_1-Item_7-v1.0,req-019,gpt41,tags_v2,all_55
cohorts,REQ-019-HLJ-Chunk_1-Item_8-v1.0,req-019,gpt41,tags_v1,all_211
cohorts,REQ-019-HLJ-Chunk_1-Item_8-v1.0,req-019,gpt41,tags_v2,all_211
docs,REQ-019-HLJ-Chunk_1-Item_10-v1.0,req-019,gpt41,tags_v1,all_131
support,REQ-019-HLJ-Chunk_1-Item_10-v1.0,req-019,gpt41,tags_v1,all_56
docs,REQ-019-HLJ-Chunk_1-Item_10-v1.0,req-019,gpt41,tags_v2,all_131
support,REQ-019-HLJ-Chunk_1-Item_10-v1.0,req-019,gpt41,tags_v2,all_56
nps,REQ-026-HLJ-Chunk_1-Item_1-v1.0,req-026,gpt41,tags_v1,all_217
automation,REQ-026-HLJ-Chunk_1-Item_1-v1.0,req-026,gpt41,tags_v1,all_149
nps,REQ-026-HLJ-Chunk_1-Item_1-v1.0,req-026,gpt41,tags_v2,all_217
automation,REQ-026-HLJ-Chunk_1-Item_1-v1.0,req-026,gpt41,tags_v2,all_149
nps,REQ-026-HLJ-Chunk_1-Item_2-v1.0,req-026,gpt41,tags_v1,all_217
behavioral-intelligence,REQ-026-HLJ-Chunk_1-Item_2-v1.0,req-026,gpt41,tags_v1,all_218
nps,REQ-026-HLJ-Chunk_1-Item_2-v1.0,req-026,gpt41,tags_v2,all_217
nps,REQ-026-HLJ-Chunk_1-Item_3-v1.0,req-026,gpt41,tags_v1,all_217
nps,REQ-026-HLJ-Chunk_1-Item_3-v1.0,req-026,gpt41,tags_v2,all_217
nps,REQ-026-HLJ-Chunk_1-Item_4-v1.0,req-026,gpt41,tags_v1,all_217
nps,REQ-026-HLJ-Chunk_1-Item_4-v1.0,req-026,gpt41,tags_v2,all_217
nps,REQ-026-HLJ-Chunk_1-Item_5-v1.0,req-026,gpt41,tags_v1,all_217
nps,REQ-026-HLJ-Chunk_1-Item_5-v1.0,req-026,gpt41,tags_v2,all_217
nps,REQ-026-HLJ-Chunk_1-Item_6-v1.0,req-026,gpt41,tags_v1,all_217
nps,REQ-026-HLJ-Chunk_1-Item_6-v1.0,req-026,gpt41,tags_v2,all_217
compliance,REQ-026-HLJ-Chunk_1-Item_8-v1.0,req-026,gpt41,tags_v1,all_12
usability,REQ-026-HLJ-Chunk_1-Item_8-v1.0,req-026,gpt41,tags_v1,all_94
compliance,REQ-026-HLJ-Chunk_1-Item_8-v1.0,req-026,gpt41,tags_v2,all_12
usability,REQ-026-HLJ-Chunk_1-Item_8-v1.0,req-026,gpt41,tags_v2,all_94
enablement,REQ-026-HLJ-Chunk_1-Item_9-v1.0,req-026,gpt41,tags_v1,all_144
enablement,REQ-026-HLJ-Chunk_1-Item_9-v1.0,req-026,gpt41,tags_v2,all_144
enablement,REQ-026-HLJ-Chunk_1-Item_10-v1.0,req-026,gpt41,tags_v1,all_144
enablement,REQ-026-HLJ-Chunk_1-Item_10-v1.0,req-026,gpt41,tags_v2,all_144
nps,REQ-026-HLJ-Chunk_2-Item_1-v1.0,req-026,gpt41,tags_v1,all_217
analytics,REQ-026-HLJ-Chunk_2-Item_1-v1.0,req-026,gpt41,tags_v1,all_32
nps,REQ-026-HLJ-Chunk_2-Item_1-v1.0,req-026,gpt41,tags_v2,all_217
analytics,REQ-026-HLJ-Chunk_2-Item_1-v1.0,req-026,gpt41,tags_v2,all_32
crm,REQ-026-HLJ-Chunk_2-Item_2-v1.0,req-026,gpt41,tags_v1,all_219
support,REQ-026-HLJ-Chunk_2-Item_2-v1.0,req-026,gpt41,tags_v1,all_56
integration,REQ-026-HLJ-Chunk_2-Item_2-v1.0,req-026,gpt41,tags_v1,all_0
crm,REQ-026-HLJ-Chunk_2-Item_2-v1.0,req-026,gpt41,tags_v2,all_219
support,REQ-026-HLJ-Chunk_2-Item_2-v1.0,req-026,gpt41,tags_v2,all_56
compliance,REQ-026-HLJ-Chunk_2-Item_3-v1.0,req-026,gpt41,tags_v1,all_12
privacy,REQ-026-HLJ-Chunk_2-Item_3-v1.0,req-026,gpt41,tags_v1,all_18
compliance,REQ-026-HLJ-Chunk_2-Item_3-v1.0,req-026,gpt41,tags_v2,all_12
privacy,REQ-026-HLJ-Chunk_2-Item_3-v1.0,req-026,gpt41,tags_v2,all_18
integration,REQ-026-HLJ-Chunk_2-Item_4-v1.0,req-026,gpt41,tags_v1,all_0
nps,REQ-026-HLJ-Chunk_2-Item_4-v1.0,req-026,gpt41,tags_v1,all_217
automation,REQ-026-HLJ-Chunk_2-Item_4-v1.0,req-026,gpt41,tags_v1,all_149
integration,REQ-026-HLJ-Chunk_2-Item_4-v1.0,req-026,gpt41,tags_v2,all_0
nps,REQ-026-HLJ-Chunk_2-Item_4-v1.0,req-026,gpt41,tags_v2,all_217
localization,REQ-026-HLJ-Chunk_2-Item_5-v1.0,req-026,gpt41,tags_v1,all_220
compliance,REQ-026-HLJ-Chunk_2-Item_5-v1.0,req-026,gpt41,tags_v1,all_12
localization,REQ-026-HLJ-Chunk_2-Item_5-v1.0,req-026,gpt41,tags_v2,all_220
kpi,REQ-026-HLJ-Chunk_2-Item_6-v1.0,req-026,gpt41,tags_v1,all_197
automation,REQ-026-HLJ-Chunk_2-Item_6-v1.0,req-026,gpt41,tags_v1,all_149
kpi,REQ-026-HLJ-Chunk_2-Item_6-v1.0,req-026,gpt41,tags_v2,all_197
email,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,gpt41,tags_v1,all_208
inbox,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,gpt41,tags_v1,all_221
ui,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,gpt41,tags_v1,all_87
email,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,gpt41,tags_v2,all_208
inbox,REQ-018-HLJ-Chunk_1-Item_1-v1.0,req-018,gpt41,tags_v2,all_221
tagging,REQ-018-HLJ-Chunk_1-Item_2-v1.0,req-018,gpt41,tags_v1,all_222
email,REQ-018-HLJ-Chunk_1-Item_2-v1.0,req-018,gpt41,tags_v1,all_208
tagging,REQ-018-HLJ-Chunk_1-Item_2-v1.0,req-018,gpt41,tags_v2,all_222
email,REQ-018-HLJ-Chunk_1-Item_2-v1.0,req-018,gpt41,tags_v2,all_208
assignment,REQ-018-HLJ-Chunk_1-Item_3-v1.0,req-018,gpt41,tags_v1,all_223
automation,REQ-018-HLJ-Chunk_1-Item_3-v1.0,req-018,gpt41,tags_v1,all_149
assignment,REQ-018-HLJ-Chunk_1-Item_3-v1.0,req-018,gpt41,tags_v2,all_223
assignment,REQ-018-HLJ-Chunk_1-Item_4-v1.0,req-018,gpt41,tags_v1,all_223
manually,REQ-018-HLJ-Chunk_1-Item_4-v1.0,req-018,gpt41,tags_v1,all_224
assignment,REQ-018-HLJ-Chunk_1-Item_4-v1.0,req-018,gpt41,tags_v2,all_223
manually,REQ-018-HLJ-Chunk_1-Item_4-v1.0,req-018,gpt41,tags_v2,all_224
concurrency,REQ-018-HLJ-Chunk_1-Item_5-v1.0,req-018,gpt41,tags_v1,all_225
locking,REQ-018-HLJ-Chunk_1-Item_5-v1.0,req-018,gpt41,tags_v1,all_89
lock,REQ-018-HLJ-Chunk_1-Item_5-v1.0,req-018,gpt41,tags_v2,all_89
notification,REQ-018-HLJ-Chunk_1-Item_6-v1.0,req-018,gpt41,tags_v1,all_83
email,REQ-018-HLJ-Chunk_1-Item_6-v1.0,req-018,gpt41,tags_v1,all_208
notification,REQ-018-HLJ-Chunk_1-Item_6-v1.0,req-018,gpt41,tags_v2,all_83
email,REQ-018-HLJ-Chunk_1-Item_6-v1.0,req-018,gpt41,tags_v2,all_208
search,REQ-018-HLJ-Chunk_1-Item_7-v1.0,req-018,gpt41,tags_v1,all_226
search,REQ-018-HLJ-Chunk_1-Item_7-v1.0,req-018,gpt41,tags_v2,all_226
reporting,REQ-018-HLJ-Chunk_1-Item_8-v1.0,req-018,gpt41,tags_v1,all_55
analytics,REQ-018-HLJ-Chunk_1-Item_8-v1.0,req-018,gpt41,tags_v1,all_32
reporting,REQ-018-HLJ-Chunk_1-Item_8-v1.0,req-018,gpt41,tags_v2,all_55
assignment,REQ-018-HLJ-Chunk_1-Item_9-v1.0,req-018,gpt41,tags_v1,all_223
assignment,REQ-018-HLJ-Chunk_1-Item_9-v1.0,req-018,gpt41,tags_v2,all_223
documentation,REQ-018-HLJ-Chunk_1-Item_10-v1.0,req-018,gpt41,tags_v1,all_40
onboarding,REQ-018-HLJ-Chunk_1-Item_10-v1.0,req-018,gpt41,tags_v1,all_82
documentation,REQ-018-HLJ-Chunk_1-Item_10-v1.0,req-018,gpt41,tags_v2,all_40
onboarding,REQ-018-HLJ-Chunk_1-Item_10-v1.0,req-018,gpt41,tags_v2,all_82
rtl,REQ-027-HLJ-Chunk_1-Item_1-v1.0,req-027,gpt41,tags_v1,all_227
layout,REQ-027-HLJ-Chunk_1-Item_1-v1.0,req-027,gpt41,tags_v1,all_228
engine,REQ-027-HLJ-Chunk_1-Item_1-v1.0,req-027,gpt41,tags_v1,all_103
rtl,REQ-027-HLJ-Chunk_1-Item_1-v1.0,req-027,gpt41,tags_v2,all_227
layout,REQ-027-HLJ-Chunk_1-Item_1-v1.0,req-027,gpt41,tags_v2,all_228
rtl,REQ-027-HLJ-Chunk_1-Item_2-v1.0,req-027,gpt41,tags_v1,all_227
components,REQ-027-HLJ-Chunk_1-Item_2-v1.0,req-027,gpt41,tags_v1,all_229
rtl,REQ-027-HLJ-Chunk_1-Item_2-v1.0,req-027,gpt41,tags_v2,all_227
components,REQ-027-HLJ-Chunk_1-Item_2-v1.0,req-027,gpt41,tags_v2,all_229
preview,REQ-027-HLJ-Chunk_1-Item_3-v1.0,req-027,gpt41,tags_v1,all_230
usability,REQ-027-HLJ-Chunk_1-Item_3-v1.0,req-027,gpt41,tags_v1,all_94
preview,REQ-027-HLJ-Chunk_1-Item_3-v1.0,req-027,gpt41,tags_v2,all_230
usability,REQ-027-HLJ-Chunk_1-Item_3-v1.0,req-027,gpt41,tags_v2,all_94
override,REQ-027-HLJ-Chunk_1-Item_4-v1.0,req-027,gpt41,tags_v1,all_231
mixed-language,REQ-027-HLJ-Chunk_1-Item_4-v1.0,req-027,gpt41,tags_v1,all_232
override,REQ-027-HLJ-Chunk_1-Item_4-v1.0,req-027,gpt41,tags_v2,all_231
mixed-language,REQ-027-HLJ-Chunk_1-Item_4-v1.0,req-027,gpt41,tags_v2,all_232
localization,REQ-027-HLJ-Chunk_1-Item_5-v1.0,req-027,gpt41,tags_v1,all_220
translation,REQ-027-HLJ-Chunk_1-Item_5-v1.0,req-027,gpt41,tags_v1,all_233
localization,REQ-027-HLJ-Chunk_1-Item_5-v1.0,req-027,gpt41,tags_v2,all_220
translation,REQ-027-HLJ-Chunk_1-Item_5-v1.0,req-027,gpt41,tags_v2,all_233
localization,REQ-027-HLJ-Chunk_1-Item_6-v1.0,req-027,gpt41,tags_v1,all_220
formatting,REQ-027-HLJ-Chunk_1-Item_6-v1.0,req-027,gpt41,tags_v1,all_234
localization,REQ-027-HLJ-Chunk_1-Item_6-v1.0,req-027,gpt41,tags_v2,all_220
formatting,REQ-027-HLJ-Chunk_1-Item_6-v1.0,req-027,gpt41,tags_v2,all_234
validation,REQ-027-HLJ-Chunk_1-Item_7-v1.0,req-027,gpt41,tags_v1,all_91
mirror,REQ-027-HLJ-Chunk_1-Item_7-v1.0,req-027,gpt41,tags_v1,all_235
qa,REQ-027-HLJ-Chunk_1-Item_7-v1.0,req-027,gpt41,tags_v1,all_236
validation,REQ-027-HLJ-Chunk_1-Item_7-v1.0,req-027,gpt41,tags_v2,all_91
compliance,REQ-027-HLJ-Chunk_1-Item_8-v1.0,req-027,gpt41,tags_v1,all_12
validation,REQ-027-HLJ-Chunk_1-Item_8-v1.0,req-027,gpt41,tags_v1,all_91
accessibility,REQ-027-HLJ-Chunk_1-Item_8-v1.0,req-027,gpt41,tags_v1,all_46
compliance,REQ-027-HLJ-Chunk_1-Item_8-v1.0,req-027,gpt41,tags_v2,all_12
validation,REQ-027-HLJ-Chunk_1-Item_8-v1.0,req-027,gpt41,tags_v2,all_91
logging,REQ-027-HLJ-Chunk_1-Item_9-v1.0,req-027,gpt41,tags_v1,all_24
auditing,REQ-027-HLJ-Chunk_1-Item_9-v1.0,req-027,gpt41,tags_v1,all_408
logs,REQ-027-HLJ-Chunk_1-Item_9-v1.0,req-027,gpt41,tags_v2,all_24
audit,REQ-027-HLJ-Chunk_1-Item_9-v1.0,req-027,gpt41,tags_v2,all_25
documentation,REQ-027-HLJ-Chunk_1-Item_10-v1.0,req-027,gpt41,tags_v1,all_40
onboarding,REQ-027-HLJ-Chunk_1-Item_10-v1.0,req-027,gpt41,tags_v1,all_82
documentation,REQ-027-HLJ-Chunk_1-Item_10-v1.0,req-027,gpt41,tags_v2,all_40
onboarding,REQ-027-HLJ-Chunk_1-Item_10-v1.0,req-027,gpt41,tags_v2,all_82
enablement,REQ-027-HLJ-Chunk_2-Item_1-v1.0,req-027,gpt41,tags_v1,all_144
compliance,REQ-027-HLJ-Chunk_2-Item_1-v1.0,req-027,gpt41,tags_v1,all_12
enablement,REQ-027-HLJ-Chunk_2-Item_1-v1.0,req-027,gpt41,tags_v2,all_144
vendor,REQ-027-HLJ-Chunk_2-Item_2-v1.0,req-027,gpt41,tags_v1,all_237
update,REQ-027-HLJ-Chunk_2-Item_2-v1.0,req-027,gpt41,tags_v1,all_238
compliance,REQ-027-HLJ-Chunk_2-Item_2-v1.0,req-027,gpt41,tags_v1,all_12
vendor,REQ-027-HLJ-Chunk_2-Item_2-v1.0,req-027,gpt41,tags_v2,all_237
update,REQ-027-HLJ-Chunk_2-Item_2-v1.0,req-027,gpt41,tags_v2,all_238
sync,REQ-020-HLJ-Chunk_1-Item_1-v1.0,req-020,gpt41,tags_v1,all_166
oauth,REQ-020-HLJ-Chunk_1-Item_1-v1.0,req-020,gpt41,tags_v1,all_78
sync,REQ-020-HLJ-Chunk_1-Item_1-v1.0,req-020,gpt41,tags_v2,all_166
oauth,REQ-020-HLJ-Chunk_1-Item_1-v1.0,req-020,gpt41,tags_v2,all_78
import,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,gpt41,tags_v1,all_239
duplicates,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,gpt41,tags_v1,all_240
onboarding,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,gpt41,tags_v1,all_82
import,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,gpt41,tags_v2,all_239
duplicates,REQ-020-HLJ-Chunk_1-Item_2-v1.0,req-020,gpt41,tags_v2,all_240
duplicates,REQ-020-HLJ-Chunk_1-Item_3-v1.0,req-020,gpt41,tags_v1,all_240
configurable,REQ-020-HLJ-Chunk_1-Item_3-v1.0,req-020,gpt41,tags_v1,all_241
